transaction_amount,transaction_hour,customer_age,account_age_days,num_prev_transactions,device_trust_score,distance_from_home,is_foreign_transaction,is_high_risk_country,has_chargebacks,is_fraud
35.663839649616385,22,37.91076204175799,19.27881990357446,24,0.9356862617528157,19.40055417318891,0,0,0,0
153.18700831127958,21,66.5201152491351,1061.8523150560725,27,0.9881865971855993,20.92935035778686,0,0,0,0
22.608049737772017,7,34.170817361715166,14.120435616974035,24,0.8042735213652976,14.062719341793073,0,0,0,0
121.29187473555118,14,47.29214655226397,123.43345017716065,27,0.8470717229757735,5.052182536652019,0,0,0,0
3.726220605041081,0,38.80164400363846,451.69313273368556,27,0.3669037812919723,22.960962361098115,0,0,0,0
173.05451008321,5,22.227759018072263,1485.869367916618,25,0.1011502110880742,0.7785716364390147,0,0,0,1
25.883668200557292,8,54.13173150557302,1321.192354231072,23,0.32006320275764133,21.684940811208083,0,0,0,0
69.57631588919821,11,48.57231410658002,987.4327673577462,20,0.38446394445956056,53.511926416899556,0,0,0,0
193.22650320197408,0,21.018000244346332,720.573322482424,29,0.07275296817710941,3.354933851517865,0,0,0,0
392.405285773953,11,50.098510833057446,435.7246390907032,30,0.9000177756670907,28.0744890153218,0,0,0,0
5.139536538963095,13,35.095239884454614,257.15838005010795,16,0.6417488192023799,4.38620917012314,0,0,0,0
211.02385991889562,12,39.97213482502502,989.8875428784909,22,0.8322000101963262,5.228226349290468,0,0,0,0
58.24569589188742,16,18.247266904703082,569.9783847728129,23,0.4075966369448475,36.058235801135616,0,0,0,0
232.59146824058763,13,30.29988409480881,2088.298071337669,19,0.007763114133820026,19.9295833091486,0,0,0,0
63.336882665095125,13,46.38730266999416,584.822591838898,16,0.4100935512358871,7.247073758629621,0,0,0,0
24.539583211446665,15,42.03684160675364,683.0889700190398,18,0.8659604066057273,4.765872378181884,0,0,0,0
83.35137331749937,18,34.38851834935621,224.2731471691779,19,0.49986523562580065,6.2081060433134505,0,0,1,1
49.73839921104442,22,18.0,631.901279784388,22,0.6240309713501474,0.5164372167106952,0,0,0,0
79.75824139394491,15,28.077490955091534,415.4694634620559,28,0.11332116104908807,60.75592793102831,1,0,0,0
57.27009092171255,9,18.0,834.1985597504723,22,0.2505238163893807,4.281940859608719,0,0,0,0
20.121475612694578,21,46.705582976983806,659.4201910702795,26,0.9068309997748887,79.81495744775418,0,0,0,0
106.08984564230886,4,25.79905331324479,1165.6423252324787,20,0.45227098306004254,19.87551195068217,0,0,0,0
128.61969401959067,14,35.674666719363024,80.45339898039542,28,0.4768162527028883,95.61655720815074,0,0,0,0
167.3999759577106,12,20.48077880606616,2957.002765086228,33,0.9310586466392392,22.65171172770371,0,0,0,0
28.834421970891274,18,29.697543993899018,3286.9388053808552,30,0.7632613971256068,21.904082894670516,0,0,0,0
75.1794204838978,1,18.0,317.9678918954178,22,0.9996580797999474,18.941630461823017,0,0,0,0
7.106591836159266,22,18.0,362.3904217339172,23,0.21780471836821746,16.481898454147938,0,0,0,0
30.756330545791805,12,25.155776271230117,421.028462066264,23,0.6077732089092238,14.129612004760656,0,0,0,0
135.2081257625208,12,48.63177608464342,352.7303867702848,24,0.4122551113595173,39.09963806950407,0,0,0,0
164.71241837950498,12,32.06740612252195,1645.3413502698832,29,0.631250094131703,37.05940972109896,0,0,0,0
177.09823853681007,20,41.38160265962187,494.39999945318954,24,0.5962669482245251,35.85365945928766,0,0,0,1
93.67139087482543,15,28.506044382758922,1168.3539841059635,15,0.4293447390860661,10.088090513570325,0,0,0,0
198.11751068690535,10,52.75969200486253,2358.9096153790247,29,0.6149551051132284,26.24061667032203,0,0,0,0
41.83121840858998,12,38.60139045419053,105.77316816345898,29,0.4013538377541236,15.828862772056633,0,0,0,0
14.197256907600302,8,52.91607552158431,555.1499472180108,40,0.4351741389298882,45.29821147187149,0,0,0,0
16.276206150572378,6,46.755387618295565,162.0960074353771,28,0.8081908587935459,12.470486596358075,0,0,0,0
20.264637613818635,0,35.248813996091236,3252.4977316461996,32,0.9438906569283355,24.97594657717153,0,0,0,0
0.0951494573998987,22,22.378994992501568,129.9903787168259,28,0.07732624182858594,33.89257843430596,1,0,0,0
20.575507975014542,19,23.26694569251187,196.01995796591154,23,0.044228354809784265,17.610030976168623,0,0,0,1
213.86804083006396,18,45.30835327773909,664.4889991837426,22,0.23617468743169556,12.23080825645491,0,0,0,0
107.31135561827521,5,25.689375750763205,1102.7267184917428,22,0.725410163550107,72.6058580112298,0,0,0,0
199.57445370388743,3,62.44205472292031,1021.3835836814186,30,0.9376553394274056,49.41791553328879,0,0,0,1
74.0059276492451,17,39.215043935281166,639.29585607336,18,0.5023424866775871,0.6578963681062926,0,0,0,0
48.47239912329822,12,30.305151037990097,1144.5610080251176,23,0.28637586611446053,30.405968631688122,0,0,0,0
30.089464828799116,0,30.178491856625836,2637.550320977268,27,0.6352373337202205,31.444912340443967,0,0,0,0
38.369657101550004,18,67.11371316595915,670.3107483764753,23,0.16558516303737425,95.89640821603511,0,0,0,0
82.35944468842635,20,50.78374165849967,217.8049797303506,20,0.27294533495826656,0.23271551368544868,0,0,0,1
131.41166296263526,10,29.869866615321463,636.9529447897465,18,0.05427443675726373,27.095282973785505,0,0,0,0
11.189506630677986,19,23.306146045124617,2015.8247965866112,23,0.9550233956778198,2.3533489266443803,0,0,0,0
104.9142860736368,5,38.624076944591486,1345.070831409807,27,0.7508723573985552,7.282801480878772,0,0,0,0
0.4362364437002469,20,34.09927424650179,237.9838302275488,21,0.8979329370775642,3.4802681217149956,0,1,0,0
84.13707256766267,16,48.29356784350142,117.47952674471993,28,0.7565843321654581,50.68564807041373,0,0,0,0
48.27162079775712,7,32.36168213811228,1299.3885201366063,30,0.012924663468933728,4.227569139141219,0,0,0,0
17.91603238996684,23,45.0325125646194,403.901359207972,24,0.8140511994763431,3.084244949897492,0,0,0,0
79.78465826163001,21,25.104484005449883,532.5166246749246,28,0.4292592079461499,11.3020998015181,0,0,0,0
1.4361140387880633,3,37.01179128931307,2440.7322617402247,21,0.7542565013662317,36.64161670123937,0,0,0,0
145.88511248147034,15,28.734900917895438,3539.7137355075556,33,0.8273205831209006,7.015195398606996,0,0,0,1
59.64725116857043,0,23.005465234511114,3404.6540797540665,20,0.6755976676869675,9.50405553169959,0,0,0,0
37.08202474399636,20,28.622981488355613,700.4905149318371,29,0.8355205947356789,12.898614153014856,0,0,0,0
44.37516894176195,13,34.346460368985035,1350.0866835447764,22,0.5267932761163483,18.539330595153437,0,0,0,1
24.64116121807119,0,40.40562855190961,1213.9069396435589,18,0.13520987763042613,19.904764042017007,0,0,0,1
47.3061308126632,19,30.049377610922797,3041.357807117742,16,0.25986437142491936,17.601364048408044,0,0,0,0
324.3479445053975,6,34.14434293463717,3490.794983883516,34,0.49777441053794935,29.31269363949039,0,0,0,0
111.5636052107659,14,40.14096491424212,3890.080340023812,26,0.7311886039264625,19.963657133633735,0,0,0,0
58.87204881917082,9,30.310816113623368,2473.6363353866773,28,0.09495212332595393,10.620683163561415,0,0,0,0
49.64864482220979,23,31.554321263666644,72.71224654389437,20,0.4053198527585361,5.932941990167785,0,0,0,0
5.587175762506309,2,20.603808803886647,4977.118618975796,23,0.038426241818039664,9.494285301574774,0,0,0,0
78.00681603680887,22,23.531092177716346,244.90513422714434,29,0.337615874198002,0.08889723966707724,0,0,0,0
101.72859809961572,7,32.992316106177,1046.1839271266429,19,0.9536358101142244,1.1860403267209347,0,0,0,0
47.93407845991339,22,25.274815458660886,520.0783880517013,21,0.22264180171382542,0.6608567687897426,0,0,0,0
92.35809229132202,10,35.83036263592116,24.88514838332752,21,0.26118405771815656,16.07547798371032,0,0,0,0
105.51222246941984,16,35.40564892145549,2008.4303263050926,26,0.6251667989598124,10.050168474757053,0,0,0,0
12.983143550723522,17,43.52624704085628,1569.955276613573,16,0.8319721265115476,14.152452051377375,0,0,0,0
75.12289882943618,21,25.61047821826124,579.316250664093,23,0.1382232614862705,23.67424876667232,0,0,0,0
158.8200915299784,5,59.540511381592864,1173.89802180405,18,0.26104020739433786,20.104035681778303,0,0,0,0
0.9350949666609374,3,43.45077408836267,998.7388037626354,29,0.1195132903438052,4.545279137088395,0,0,1,0
128.72089443602476,7,53.05735155431445,2124.086545566074,19,0.7715021153664242,33.41416310190044,0,0,0,1
245.44763276554448,21,18.983046385012486,5254.447472011355,29,0.5965357897978539,4.292885326336975,0,0,0,0
8.89063659487056,23,42.623789468480666,291.0858240646419,32,0.8604056611222446,5.594127266703049,0,0,0,0
47.485673904501596,14,28.946666383958984,21.386825727361167,19,0.5873715328594554,19.476935825577446,0,0,0,0
46.0680507185067,10,33.270827312941364,566.712197478684,20,0.2365750040993433,16.24940099820412,0,0,0,0
77.55338073239044,15,45.64535947373056,2343.662110968376,29,0.5675075752160577,1.034620413545252,0,0,0,0
36.85777049796991,0,42.46052247282669,1256.4970560056004,24,0.00104943171740568,21.387558305147245,1,0,0,0
40.24528881650268,11,32.83251676749415,385.5969893955279,21,0.39747065605003873,32.570616775158015,0,0,0,1
29.51962619840051,15,39.93237590748219,667.9431311156009,26,0.42192459141934646,49.316480075300305,0,0,0,1
71.73517703988176,21,44.241789588825306,2872.9879802762953,29,0.9066469918455597,0.4698903170624573,0,0,0,0
16.345219722615468,17,40.600949863506685,45.78122374079608,29,0.01672763950322631,6.441628418366937,0,0,0,0
273.9855080658742,16,31.72728006935527,786.0346889024266,21,0.4121461853128441,0.9643278293250995,0,0,0,0
169.2908948153688,2,25.03476356955375,3069.4309367426263,29,0.8288429976839816,7.304561821041762,0,0,0,0
10.183041346220376,14,22.175283322891346,776.967977801764,29,0.8174350608596266,2.6272231900744907,1,0,0,0
93.71723203528268,10,42.36709444883291,149.71284948969256,23,0.346713581715294,23.396297379926363,0,0,0,0
187.47575572194222,9,18.0,1318.134734480706,26,0.5046311436091694,16.859146496149712,0,0,0,0
74.13335775984307,5,29.874078689570478,486.5255515859418,30,0.35286829077269655,70.4144639281068,0,0,0,1
54.08869522290811,0,28.46058600272387,833.0854120311826,23,0.612286017653813,48.66939341043208,0,0,0,1
126.06178730081994,3,26.189602303691224,241.90484314901855,23,0.06755265564729218,0.45922594144957274,0,0,0,0
15.586339140722195,23,42.173485126897944,195.86239765219992,14,0.42196975086458055,1.8792174454899264,0,0,0,0
33.48762357195054,17,31.67210621664806,1253.9526511200531,28,0.8471475549472813,6.035963946271802,0,0,0,0
23.606775708183186,1,55.44031524459229,4364.303677620578,30,0.3610084159073388,24.5797495830905,0,0,1,0
21.187951531999502,15,33.27431936541255,465.74016332343245,30,0.01619217845251919,20.6743154931886,0,0,0,0
114.54248455949485,18,29.88005788672616,154.97283962580397,30,0.400348525323762,16.167960877431618,0,0,0,1
229.81094918848402,11,47.18305170058899,1190.681500516674,24,0.136789507346876,6.229093663685946,0,0,0,0
51.979473053614186,23,47.00684856713977,1229.4882326699276,29,0.33876826203845567,75.17842363098073,0,0,0,0
2.50634753220921,17,32.39240261951725,139.5147610872813,29,0.6523136671977049,10.230304774089001,0,0,0,0
71.742483967128,19,49.78440280157247,48.36536967582657,25,0.4883575384278488,7.492178311633689,0,0,1,0
32.851061577382175,17,34.608322174299595,745.1185010212142,28,0.31606096606426903,4.800486908984159,0,0,0,0
56.117116582131146,21,18.0,824.1665516413397,27,0.6549549706936397,22.527618987620567,0,0,0,0
1.9225990375712847,1,31.29936000393314,1834.6815130969492,20,0.5317412361828898,4.824236769497288,0,0,0,0
29.87504405890929,13,23.310276769032573,497.171791603801,24,0.8574778255843821,54.91504348057156,0,0,0,0
155.90478434367532,0,40.49059010884476,1554.8473566341777,22,0.11765109621187364,0.49431423539525876,0,0,0,0
41.664258288957484,21,30.829945899845796,978.307646010311,20,0.2981442654743821,4.296207756196894,0,0,0,0
68.62081018289113,21,41.5518007452102,1239.0970955977903,20,0.38234177891485177,49.35377647338119,0,0,1,0
93.99379382081625,21,50.496896301267086,1096.71259006148,20,0.3661943904447471,1.9895780460081745,0,0,0,0
159.52027986265136,21,35.66895217846191,145.4463667458765,22,0.8478563748645255,11.43080923134005,0,0,0,0
