order_quantity,lead_time_days,supplier_rating,transport_cost,warehouse_utilization,inventory_turnover,demand_forecast_accuracy,delivery_delay_days,product_unit_cost,seasonality_index,operational_risk_score
69,5.844967734951937,3.966660426942918,236.18840873196754,0.708152300267725,9.869048755888475,98.1123924795925,3,21.96701044481658,1.179540657977447,877.1353891539351
66,9.937149533101655,4.938577662579576,204.88343330740284,0.38663450583497444,7.413935201033699,76.98819769398874,1,23.248378870477097,1.0134560045928254,1092.229955877121
52,7.445062173337309,3.085235379494335,252.24740636377015,0.626543583248127,3.8545523361502143,80.88380171221159,3,18.60461953999711,1.0076645768258656,738.1004587938024
48,5.615046596695327,3.0715002038253743,105.23568232938972,0.40403514562236964,3.819877919319213,79.2749585649431,1,17.461128902357476,1.2470888378884346,614.5250246729313
63,7.154953201169519,3.2463017497406006,129.29046087833407,0.7686260516517716,7.144198403631037,55.1524282728808,4,18.913706636417494,0.7572964235221146,592.7173441407689
61,6.719793271986421,2.5625347614580987,143.99199248966818,0.9208338082948508,14.010955525059055,58.03498496982739,4,20.869316751192137,0.8937721542895791,1151.6242551700357
51,7.92505036093791,2.7686859581721617,140.54381550746558,0.7114183552961164,3.0979367972072387,76.92464514974641,1,21.23640110964355,1.023979342378646,723.1367280897235
56,8.339118497449354,3.955747706456869,155.32075063261865,0.4367251564020197,7.726594842940191,51.08908181269004,4,23.42692092119209,1.2379661772105173,1048.6498835675718
61,8.682570442033672,3.559263547124563,177.16084151052848,0.7706861522642272,10.330474510467058,63.80165695604768,5,22.121568530138475,1.1111551836474103,1056.613433860165
74,7.936655809047957,4.303266703203159,188.32224377560271,0.27416606556451056,7.801182440788726,74.33701839998471,0,22.896983642475043,1.156862533694368,1111.4150233826197
57,3.588955549578216,2.001697735812257,207.430015354003,0.7186039914740694,7.820905327085814,91.34244441251842,1,26.574978521938682,0.9634460671245072,1471.9189493694105
55,8.210409578734877,2.5488887232649433,118.15159503277212,0.38142295412457144,6.175860087434973,70.44034743739184,1,18.542699031120463,0.8335437659891491,711.1637103427456
57,9.349906412523143,2.143813626243374,215.97626788500406,0.4667657801980915,6.127820027708629,50.65743780748313,1,23.956227593281465,1.0084401206631104,814.7752025317388
62,8.368552304352974,3.2180232306954304,187.42792554032323,0.4475612067197139,7.068074809299519,80.25420816185175,6,15.251475208152494,1.2212403761744601,386.72900224834683
51,11.761611979761541,4.3510871930275155,71.92381822711793,0.8549029622238138,6.734803053241789,81.30335465802973,7,18.821686221364413,1.1220221333738687,780.5254136816577
54,7.138529021225764,3.178407470647795,157.02839652388144,0.31145017915041673,7.6504844717464024,81.33082245081849,4,20.929108160958986,1.002627734048824,753.0790887032833
60,6.215180000502711,3.21761125883086,158.28146010391674,0.7457105854190702,6.920516852728019,84.34924086940401,0,16.609146422987727,0.9170846286990202,286.15583975480763
48,10.499363826084164,1.4611859148309936,172.54480432660793,0.27800391474388875,10.59186196641085,99.28528717251996,0,22.709514363484605,0.8935198924545298,673.3297977513976
56,6.603595496350016,1.6120841725564832,211.297810409596,0.7570123922002301,3.2081659455430405,70.08548392008905,6,29.761692019318154,0.9537480873170763,1557.1198836076067
69,5.416108692258243,3.4978246694190416,205.85713416727296,0.20816060215745757,9.677993541725748,74.32076828360745,6,26.954230443357382,1.2256522097318165,1332.3303135157498
69,8.689821530237143,4.45603489631383,168.43759231335278,0.25936034694061283,4.267189473299531,78.05034161202961,2,30.020113051951256,1.1729156392210547,1614.451515789032
56,6.029734391954276,2.6602873954625688,143.50204246464352,0.9467368984876348,6.890988059437179,89.17113935368644,3,22.48901594484871,0.7523972247693052,900.8979820334104
56,11.841516881274615,1.189834060600007,135.66975756570923,0.7715649058597687,6.15296161256838,95.15018793287643,3,20.454819472457054,1.2388144991390477,760.2199364177113
62,9.783348537071745,3.3493509120686324,195.50318898664182,0.29084043755600875,7.685899149651677,57.258123617258406,2,22.45150843877885,1.084968741500488,1030.8292091045698
72,6.86940943950385,4.825417069375564,178.20430940333782,0.5838984898503201,9.844062039990654,88.64233198654998,3,21.44463770032007,1.1427901152260802,919.4383191048186
55,5.865884825449912,1.7338919981860932,157.7442269101044,0.7997106184377609,2.1878677122643566,97.52632106594518,3,26.839630223316874,1.083598466709602,1367.603464789672
54,4.344515681912003,4.054907196656393,149.40649323616236,0.7611450237016515,7.842790270312124,79.02102342000501,1,24.035687454949947,0.8493881937724647,1124.1118992460654
68,7.721644983390878,3.232028423656929,194.17446035564348,0.5776817347586438,8.979467830037636,54.440720938035355,0,19.58515833332663,1.0535058026944795,698.8535672776379
65,9.90545628652028,2.7956734270659616,183.12361572568466,0.2793423120551446,6.198829087823539,96.19907638586191,6,21.41561081807293,0.8190861457184184,983.9228623317547
62,10.537787225397365,2.968526793225917,168.7908994476912,0.7211940325078343,7.008500143446056,79.77587094224943,1,17.68146809017017,1.0836339149494032,384.4251111528868
58,10.149216669722772,1.3180080648395034,238.68934071636286,0.6800404566672098,6.066693778178903,63.008409639830724,1,27.595913857786947,1.0692505142284974,1419.7817960655786
59,11.78776136629791,1.2574872693057806,203.1837061990261,0.4508177301563561,10.395343632811345,65.30946655239573,5,23.565213041328764,1.1565415598800133,1030.5281070072422
48,13.263125780876333,1.820217801357697,162.68639390307513,0.5024088146940735,6.224887185542633,73.10771824867365,3,16.922438003129827,1.0510807778174556,578.2527197169693
74,11.621667771387479,3.316459951736148,221.4360254823016,0.8856506634795778,6.18345116292115,79.11804179912663,5,27.321066921505956,0.98347369109812,1574.4079123115066
59,10.485753458665098,3.671392531288847,199.2580816722308,0.2688544166672207,8.458102334969478,72.93852924652195,2,20.91317826577399,1.0606305640966858,925.659204648451
66,9.073845745855925,4.921636108784436,164.0508577962995,0.4846284790091501,9.163359039049915,78.17411055667323,5,29.69875355295004,0.9704134381656216,1727.73748755657
65,8.244446874615607,3.8066527841202324,152.02838244644835,0.3891364985216116,8.856241787433996,52.57776855500803,3,16.994567094073304,0.9287797355081467,470.6408399745377
51,5.672728710190437,2.6120499056064124,154.9629593524588,0.7351499839276883,6.347326393976392,52.13214420435324,4,27.142669050701727,0.7621707716452706,1339.488264263152
55,9.852064582066511,2.9799826708250383,240.98858641595922,0.44344415939913395,12.177544966798939,64.35604126748814,7,22.27335357047929,0.7957720004069969,865.1114819834396
64,6.841639621366105,4.8098342878230955,140.6569007245491,0.47582868130719236,9.629730174589104,68.97238812301254,2,18.111691048308312,0.9191411062454073,563.5689494650169
64,4.17587046392314,1.0451023779420257,260.78774197844723,0.49116568400323696,8.254081089349436,68.11630006022548,0,23.333218316447567,0.919597049336309,761.6656597760824
65,3.4333481499634226,2.0394852393831884,136.827497552737,0.6902523748416216,5.92287586307102,66.40296013852146,1,20.135692174581564,1.165501963144757,630.6780518561771
59,8.401914038786225,2.7005244533287636,194.73427594918203,0.5714471017591327,3.03284342257346,79.88690423873132,3,24.67037614537689,1.1999936429551177,1011.0901860789488
61,6.338405357298778,2.2363838967992407,197.14559284237043,0.24475176061140083,2.969672694838467,83.85188884738922,2,14.991625460141028,1.2396691404270797,436.0426270923696
62,8.523156976739584,2.4663105575082986,181.01378002778426,0.25757136621174215,8.42349195777535,94.89096989474533,2,19.245173546729465,0.8360207774264699,502.9184307118088
56,5.216903450209635,1.541070248169579,141.18384496088075,0.3363005520766259,9.027740807527199,63.823650766151495,2,23.612133293643716,1.1370478529642205,1400.3841973470442
66,3.6749186464971526,3.1556144070823366,163.59849654865445,0.45564005015960424,4.74050113852855,52.597095379421255,2,21.360552634486105,1.0409316655039933,648.9130014949804
66,11.541838438216729,2.0600440190404337,156.52162833673196,0.20081913354796568,4.842270531301603,98.81455471733807,6,24.23823108364207,1.0055963902535785,1061.6454600973595
72,9.595393683853947,1.6187088837051111,154.92201435355264,0.4134132459035047,10.60585950531786,83.75657159700012,2,17.920925842235867,1.0925074995885788,664.0502214332298
47,12.119251910237896,2.8409256985016,207.2240536776556,0.812042241254775,5.158753042713015,98.31660253016156,4,21.422685895424106,0.9431919757927373,1185.8393811186277
58,10.248114482073936,3.046645458644455,196.82377831308764,0.20794411106548302,5.373598046798754,64.75829348414189,2,25.410933944503704,0.8166520234213135,1225.4812966036986
61,5.11763166100792,4.05848039721012,256.83399195268305,0.9204027480278056,4.754226437771217,67.26305801319106,5,17.093268640378266,0.8483131288940964,475.5449641425791
52,11.274792769796193,2.465608478284887,193.58143645094583,0.874662787829571,7.699909150060388,98.87486730199205,7,28.997949430547,0.8911614840193087,1539.455605668338
59,5.641545542288367,2.930981945131021,188.66352117075004,0.517768439932939,1.0,82.70572741751093,3,24.25770314398654,1.1565225526174312,1148.2973222713786
75,12.172276053722578,2.1732383837381373,168.76170498643683,0.39509711524257174,10.021673210294992,52.36557342387705,3,25.387631678424004,0.9052308280625418,1154.2269262547302
53,5.8300718607237005,2.2704664688454215,194.08016124370886,0.5157353774129925,5.5259225407826,76.9481238895199,1,17.36565954908359,0.8407389423890566,218.66469213004257
57,5.846089805447601,3.2315742391459454,119.59307086132469,0.45409380830246066,8.24373334062556,76.8166720961103,6,22.11995916473988,1.063547131374802,909.2414874757519
59,9.663233454406605,1.334934968592512,223.7989223382304,0.4079093008627669,2.1019761474888314,57.956574919545375,2,20.07389435312522,1.1378038883002406,986.5250413281824
61,5.219985292778574,1.4478813704709204,147.80486716910673,0.8488820859681698,13.112646884617064,57.29599891394539,2,22.355211709247918,1.2286095950969589,886.4683905193052
67,12.551027285878625,1.9204149912065533,139.5534599152239,0.2400667038684128,8.612700372336873,97.97488713532341,4,19.52017051553043,0.8536578951231619,761.7873623073954
48,3.1284922401920943,1.59595822840746,143.73892846640462,0.6685168218100932,8.030763492886031,87.451585251084,3,29.414003085026888,1.1152889636071461,1501.1844797299077
64,10.909104556764412,1.7585531507507395,265.96856194647285,0.4504637282441631,9.253485268494995,93.68171280633507,2,22.031241410162675,0.826436221864036,906.7791130882804
67,7.571385480921974,3.2931514706579925,163.23114853760066,0.8507832098825361,5.086629686338644,56.05068219848728,3,26.439315090823992,0.758226047441805,1140.4624825534574
58,9.034538224627507,2.959097987439108,163.73607583873684,0.407197019409161,8.366719323462348,65.99140714712175,2,15.212943258476198,1.192802392364084,562.094538298163
58,5.844341921188532,1.767417256134027,109.75930385783593,0.6048496181876115,7.275589257376887,54.075964081516744,1,23.8133048934183,0.8287863620080758,1291.5334518683953
52,9.571303808723709,1.1401168190462836,186.31066477428143,0.7720113059286138,3.163651113080385,74.09890642168266,1,25.3378896859707,0.9627861418600402,995.0400428801969
69,9.982494393996657,3.06480517748166,211.84378691704487,0.6486051154629879,4.519605862770956,60.78163050998246,5,23.863705193268363,1.031813016950812,1012.2161051459559
54,10.802790884771238,1.2577231496256225,204.25812109162186,0.8550841852556286,3.337623930797541,51.17891516827315,3,16.523785760074396,0.8717990686936548,574.9529846805826
73,5.1211273631433585,1.4246304763338369,198.51577721740625,0.5257735892417432,7.278700618476501,82.74429620293091,2,22.17491458804063,0.8867811496744542,1092.4897135676451
59,12.926685727144665,1.376444472447083,243.6008367135321,0.27945306508324275,6.681062342834937,91.10036480624872,2,26.372482727311095,0.9219181096377209,1425.8761788707088
56,12.447652303562958,3.708576873886318,198.50154737415332,0.3169903233686519,11.979597038083572,66.09928821541638,1,17.667955419842713,0.8759460076115657,673.4862570075054
54,9.172701865528868,3.4284271498878516,220.22235354191042,0.2792041103755409,4.373390701984818,53.853703488386564,3,14.738651777009455,0.9172776980941324,348.0013382334512
54,7.183436419251465,1.9685463107670476,182.75215141312412,0.5203894576810668,9.702086453547665,83.93130347167974,0,22.40452667948865,0.9946757041878533,894.7888329624681
71,7.96807051038169,2.326045377017688,150.8504730920482,0.5697984415562882,7.600281434954967,85.64375790437752,5,20.27635452460068,1.0052896949181727,785.9481024965394
61,9.495178254350977,3.364517126989324,107.03098825481648,0.9353756847217432,7.724336509863109,54.924888974213985,3,23.62024938333252,0.7584796635157359,1203.334981859545
48,5.580722602240966,4.6101216884429785,188.76539706586053,0.6155680408462456,6.058298351779255,88.7900871469513,4,26.09937944760552,0.7766212744733082,1356.8996740518169
81,6.678384417258053,4.903092364288083,160.31493074586263,0.46500748580766843,4.263560660660298,96.72689397253558,1,21.114392395127584,1.1260713629939398,620.703535443904
67,6.4258731384872245,3.891055452147261,106.91889464383442,0.6580188967525142,6.933535350142601,72.22700520621373,1,26.013185490581247,0.8823343978283409,1247.2943841466267
53,5.203703132856845,3.47431283387841,177.39314701190426,0.623347199665641,9.916456080738456,69.08871088885095,3,28.103079441737297,0.8137713709434939,1340.197405847765
65,8.53720849318792,3.60710770473068,186.61934611140722,0.8377172147413809,4.947990215766347,92.94115286248615,2,19.758967454632106,1.2294637317470862,827.3771408570044
63,10.78802415304193,1.3858737780309318,248.21367665571915,0.613246212314337,9.377286740272753,65.92224664487937,5,27.03841338381167,1.0011186846281153,1540.047086215234
60,7.515455205357776,4.568526080177478,125.69708954560375,0.8117614822213535,8.17463303061349,79.21802835600116,1,24.509546875305645,1.128814863901098,1401.3516062035878
57,7.906154738963028,2.7926436951303657,258.1894948947697,0.9190154706763451,9.255535379696584,53.899540287887824,4,19.489578307051797,1.1843445942195037,741.1957132953346
48,9.274995436983751,4.998582085525237,125.80130940399077,0.5992435148683266,7.876626433717348,74.2646660538024,5,20.6389949091648,0.9857302234241839,822.9065881191705
55,8.603487498780616,1.975556509061359,191.62726079622183,0.40046080008946605,4.558950840788313,76.84978171882902,0,19.56680813491234,1.07593287731159,700.7625487021056
55,9.450917167198492,2.0463306446859555,233.50661394230576,0.5893489005852146,11.901631151154515,64.96353723461891,4,22.728563800672127,1.1821912671172108,1147.0827337619428
61,8.042254956380265,4.164606535895797,194.83582369761905,0.3493574690969222,6.629340013235023,50.90917946401315,2,29.91267140462054,1.0126997785177216,1552.8631186174457
62,9.544961882693485,1.1831517729231078,140.91643530976796,0.6828634788770109,9.069735532004296,83.97106631566058,0,22.757080010429835,1.0301518559843044,797.5594950280613
63,9.165032317023236,2.1177026226091624,200.09217807607587,0.6353485582486897,3.9565163405689256,98.9445288609634,2,22.070684638337443,0.7739988400892193,894.3329047196196
71,4.747248117413855,1.6671294081951018,173.88535312543377,0.6958692281444208,8.65147524368445,91.53492640415158,2,21.614865356527584,1.0780799317796725,1104.8999814548442
50,6.156783462782544,4.105233058749251,220.87453659497663,0.8105058805638412,8.369378484035021,53.538793102926874,2,15.913290100416068,1.0996248260572312,334.6352147054269
58,7.140769381516333,3.180374375205531,217.13046375724787,0.32171016092271465,9.514204004682913,87.60327245410222,2,25.94759811521454,1.0531857308845407,1271.5333893842032
57,11.384799521795756,2.1456970151644454,165.5378334969519,0.5683678396981,6.595734103839369,79.21310941226241,4,21.721103058790337,1.0278205029838303,868.9989789458973
51,6.033297575611911,4.905050951654091,177.66148700749756,0.6159729799673317,7.789869952002988,87.23106923703796,1,14.823667258051511,1.0656531146400665,285.1710476840244
49,5.969708940874163,4.3920726781354364,210.02488830966746,0.872238744062757,6.757023151886872,56.58794297566507,0,13.64106716627593,0.7852884897663791,514.691634759786
53,11.452540520768938,3.2018218373932426,136.83998291636385,0.5943528890005279,6.452529474035571,95.91193970234336,3,27.205365636139604,1.175093176569646,1578.852010990213
57,10.04833037198328,3.9863707876458094,144.66689637771663,0.43669639559941886,8.421356757086873,80.38224854683322,0,29.096350612826487,0.7827898365116224,1687.7447985216672
61,12.028340475425445,3.0649763130966736,191.49470668687792,0.3808114947428517,5.234768975381623,76.70084747124177,3,16.909332579824618,1.128440295040201,676.9051094328316
62,3.664485983035892,3.5300298110726187,155.34904329649032,0.6646537866939097,8.174472286987598,77.3871789046391,3,15.056292212957938,1.1073809959963163,753.4431860683217
55,8.073554911843638,4.275245529350902,208.4888450512669,0.7660508100486856,7.649314804518477,73.26770778978447,1,24.85485045193358,1.1394464786664047,1518.5858907077322
59,7.5820811609928365,1.2111525651388897,305.5928650779833,0.45906751682638886,10.43071661534637,73.0409121206539,3,14.373074562049062,1.2386597144739497,127.43318680210768
62,2.855583218220744,3.4678949967244654,194.8631491159118,0.900377648208736,6.175568771807688,72.37610923358088,6,21.639933783616407,0.8297955204446281,1005.7163273681342
61,12.538483908823322,4.399433966090173,219.7608189778316,0.7750947840685263,8.678745214888652,93.34516269867667,2,19.023985840070175,0.887657823171607,795.3110143601326
74,8.54281707459401,4.461536829976502,213.03086535371014,0.5470294754880327,10.445467318159835,58.67178017283331,3,24.88905272748359,0.7557633718791225,1256.5219177357503
43,2.8785904570294765,3.2746307342700853,186.62823406566594,0.44579609516309343,2.2368967450425377,93.66062994876549,0,24.28217143377365,1.1639335624122047,950.040691437968
57,10.991321281611256,2.695677032656892,87.50523074392186,0.3844719870736261,7.6359640319892,52.806218828504896,5,25.260562525462305,0.9250338416686881,1323.673711139985
64,13.529940621559565,1.095141789655273,109.61331951121197,0.5141601861351273,12.390003962329644,63.91691422077025,2,18.213581950216916,1.0511114951787068,816.1885908015249
62,6.76387321289555,4.327201392300781,179.64255806630825,0.9174186514735929,8.908460061621494,53.2075654335468,2,22.251515579334576,1.2061595363714739,1059.661039537939
56,10.161041425234323,3.1740380431201247,195.31369562364802,0.7412391609845639,6.812333742619697,72.4770732230487,1,15.31633942841436,1.059630585265315,412.6042922521357
57,9.68766346220674,3.0824042770461038,217.43306847931706,0.7350481097284984,5.709147484122596,51.114718273542984,1,23.996619752168872,0.8902557210659707,925.7603218962946
57,14.199418197314866,3.138841172585704,152.61894737069977,0.5750754087568863,3.839580206098618,73.07777890789569,1,16.92277169694834,0.9389687279589916,692.8813066808925
75,13.932066669903891,3.6197025523701143,224.94584953544305,0.814255081603906,2.775025800315957,63.14141894414816,2,21.359535041433837,1.221411645782637,921.1919719688428
56,5.26661233741968,3.7615351039352136,227.36009177016294,0.4215700989596959,1.7705980569061843,50.63061013574986,5,16.075055241880793,1.013106759269352,419.97976095060955
55,12.419528777225745,1.4701212780258661,175.23122825849183,0.4540108967895039,1.3832049293316677,82.38084627930624,1,25.01919067262333,0.8633642113310032,1419.4698336505307
56,6.152000846678566,4.874674999377509,181.7394941552178,0.40833694038437895,10.105312361461145,70.09707855749171,2,18.023819123302726,0.8435237383004078,698.4345817576801
58,9.773301868797486,1.0772565914285401,251.68761856063966,0.8232204877268074,6.385988732252729,92.07624276595485,2,26.764311989834184,1.107653884436582,1136.0087101796732
49,8.136057848716433,1.3699718099558202,185.14219632652956,0.9037360869457709,8.44317223388543,61.6243822231683,4,14.878775664750354,0.7573549101667598,314.29510211546506
50,4.645710276009552,3.4060275806337805,224.23926447149637,0.46145259546753997,5.885257521120188,98.35196672821189,7,22.284776862476384,1.2322431035289991,838.1529630306212
62,7.833064512226759,3.2893097587708833,233.33506348773597,0.594919438425729,5.076463099080329,57.765760121856104,4,16.936900659765897,1.1166410011262167,395.81993530975217
61,5.551152190600849,2.14250167209419,158.766915122112,0.206207218099425,8.156598816345955,53.900908636619576,1,24.977661981329298,0.7638841627535777,1217.6820189400287
64,7.714443180688193,4.966373745703791,172.8020855930543,0.6815549949873861,8.640538771107355,70.91962997783905,2,23.570948822892117,1.1269524651132032,904.44278634197
55,6.163521137061956,1.0015315785189665,129.0503141564077,0.23841451539229241,8.051374846382364,85.1814194972779,1,25.800017360425393,1.199087868038784,1313.8223170890153
61,8.583188412559274,2.9841898246503287,264.76665851740404,0.8708238640698116,6.128034573613675,60.73183055902945,6,20.573957466665874,0.8423580329655108,521.5130760547406
61,10.96098357971266,2.0637181893108645,256.4968700690651,0.3534764511566624,7.294153476257114,75.96169045799141,4,23.236856514362124,1.1586010967964837,1086.4497849567597
73,7.4478699685810215,1.117394070310615,199.56685538189492,0.7013927265336308,8.78980764248424,65.58747267124278,1,20.216560552576162,1.2225718560845331,754.9691590340633
53,7.245647662534396,4.391486564217915,198.20443641291544,0.712717328912605,5.196692072505448,55.63182026837548,3,25.81196158922819,1.0887410109659403,1235.2059747262242
67,9.520564314274647,3.2311487631686977,97.84454431475203,0.7106998990074618,1.0,81.44262230192447,2,33.42580688291141,0.79017368810814,1906.7207327272738
68,6.488223463920774,1.7562067169484523,193.07201686116716,0.535822756819454,2.8857244459038736,75.42286096974598,5,20.455369666509917,1.138915040362527,833.3390866049848
67,7.165093391604381,2.6385507660781022,201.82563509113015,0.30201019544227437,1.8262182140135437,85.76849588297898,1,20.98612637150998,1.039800394256305,794.5592260101549
56,10.925559652471685,1.9337699148719834,228.97717916349708,0.5455119350132522,1.2497460715283077,79.52247062901907,2,19.612899371591254,0.8069139613974186,857.151902542946
64,8.273702084068756,3.5650381103576207,188.9192086037608,0.6429968815318718,3.7535582104361485,76.00832393864658,2,23.884755744281605,0.8550294633616915,862.2365567262095
64,8.94335396004269,3.2803321326413437,111.8666218850299,0.5195475364580757,11.393777482554063,70.00366268274911,4,19.746187221238994,1.0504029725976443,711.858538471039
59,9.759785497225211,3.666887650612992,169.91594879466635,0.6172954357758274,6.2493424999190985,85.50841764395892,3,25.926481570657913,0.9846369433505568,934.1077035625281
64,13.426942656377765,2.037805696700327,172.93239463079357,0.37387253642252266,4.727316604862148,84.61258773220135,1,25.790910129337668,1.136198475068651,1283.1539955196067
47,6.2637531583819355,1.2069520882224753,152.5629460891992,0.8960169029117204,7.583221218132821,75.3456732742201,5,22.90785375557191,1.0513645788910824,1216.0521775331304
76,6.75391666262288,3.6768101942569476,121.64412488997793,0.8486282299036534,4.889887143250331,69.83222046942834,5,12.594004856986942,1.0324378771097944,243.0167614480855
54,9.953157799032018,2.1707451158667306,199.61568344010954,0.40787569089395737,7.932041174139773,91.77575200921878,4,28.671357588258203,0.8803086160201785,1480.202389433462
53,6.7050695720536275,3.6212972991782237,199.88649658645792,0.8390981595710916,9.007931130879808,66.14547800212752,4,14.431710825270665,1.1749196492365999,108.09192934443155
53,7.20347995299595,1.9198962300600164,129.43216102992739,0.6636151679598292,11.087778478208623,80.2945734600275,1,16.171693005314573,1.0729965266645043,527.8340769105629
59,12.097319589807602,1.2181058767186745,142.3222353701358,0.5048108248890957,6.848304469761654,55.831829912212896,4,17.714159942153735,1.1979933069709336,830.5825078866183
75,7.054738228982344,1.7459152974758632,176.75527589452093,0.4982539774737988,6.454187810876623,50.53112429064473,1,21.642322676246383,1.0357411715895641,658.3697160631598
72,6.019175095874614,2.402176980088045,160.4925160502424,0.3932820250618461,6.108001083881617,90.32293301272995,2,23.142285774156672,0.9933636313794048,827.0511364170331
65,3.354504189059732,2.579320000487956,71.78714305547443,0.5830169754660866,4.358691353336562,92.54901972524894,4,18.974699249183338,1.0255940429493748,796.5748555172506
59,6.850137263226545,2.2781599582769307,145.67565385822186,0.3404227785208294,5.25592196430575,97.39274952230622,5,25.294507374052653,1.2324139407333523,1240.7084637533849
40,11.01716776786158,4.776059849879772,248.94890479831028,0.8394925001843372,9.234187324396759,92.2045077653348,1,20.754050399643788,0.8951245813984663,929.1916606757604
77,10.291036744722158,3.92951953657821,173.65906104850143,0.7983052611939618,6.803395780553413,80.42685329292453,1,24.447177090967436,0.9288176574528986,1354.4044986665206
